Date,Time,City,Latitude,Longitude,Weather,Road_Type,Light_Condition,Vehicle_Type,Speed_Limit,Vehicles_Involved,Accident_Severity,Accident_Cause,Alcohol_Involved,Overspeeding_Severity,Drunk_Driving_Severity
2024-05-28,13:30,Malappuram,11.02034807759031,76.11021704649686,Cloudy,City Road,Night,Bike,60,2,Low,Drunk Driving,No,Medium,Low
2024-05-01,19:28,Kottayam,9.578883786315778,76.56035863996036,Cloudy,Highway,Low Light,Car,80,2,Medium,Road Condition,No,Medium,Low
2023-01-17,00:41,Kasaragod,12.465977067366147,74.95605429094694,Clear,Highway,Low Light,Truck,100,1,Medium,Road Condition,Yes,Medium,Medium
2023-04-22,09:38,Pathanamthitta,9.267842700208078,76.75700170000346,Cloudy,Highway,Daylight,Car,100,1,Low,Road Condition,Yes,Medium,Low
2023-08-21,20:22,Kollam,8.911660226439654,76.62288442410699,Clear,Highway,Night,Bike,40,1,Medium,Drunk Driving,No,High,Low
2023-12-24,14:49,Palakkad,10.80888263943044,76.63537371272965,Clear,City Road,Low Light,Truck,100,4,Medium,Road Condition,Yes,Low,High
2023-07-30,08:39,Kottayam,9.569410376871923,76.5440423188537,Rainy,Rural Road,Low Light,Car,50,1,Low,Drunk Driving,No,High,Medium
2023-02-07,07:17,Kasaragod,12.537365731875218,74.96740829614876,Foggy,Highway,Low Light,Bus,60,3,Low,Overspeeding,No,Medium,Medium
2023-07-07,11:50,Palakkad,10.743294314083851,76.67804977315596,Clear,Highway,Night,Bike,60,3,High,Overspeeding,No,Low,Low
2023-04-16,02:21,Thrissur,10.484518738357982,76.22933914850078,Cloudy,Rural Road,Night,Car,40,1,High,Bad Weather,No,High,High
2024-10-05,15:32,Pathanamthitta,9.282239987510312,76.77689872681601,Cloudy,Rural Road,Night,Bike,60,3,Medium,Distracted Driving,No,High,High
2023-10-25,01:16,Kollam,8.851177019820627,76.64755242541047,Rainy,Highway,Daylight,Bus,100,2,Low,Bad Weather,No,Medium,Low
2024-09-09,05:33,Palakkad,10.78166726732383,76.62307298330198,Clear,City Road,Low Light,Bus,40,1,Low,Drunk Driving,Yes,Medium,Low
2023-05-10,11:54,Thiruvananthapuram,8.492813698897491,76.98338171216234,Foggy,City Road,Night,Truck,80,4,High,Drunk Driving,Yes,Low,Medium
2023-04-15,13:29,Kasaragod,12.51840716448507,75.0294619942744,Clear,City Road,Daylight,Bike,80,1,Low,Overspeeding,No,Medium,Medium
2023-08-16,19:22,Kollam,8.923095181861486,76.61566329691368,Rainy,City Road,Night,Bike,50,3,High,Bad Weather,No,Medium,High
2024-08-31,17:06,Ernakulam,9.983957599058968,76.26862511686242,Cloudy,City Road,Low Light,Bus,50,4,Medium,Overspeeding,No,Medium,Medium
2024-04-04,08:28,Pathanamthitta,9.306502440887625,76.83234079899488,Foggy,City Road,Night,Bike,100,3,High,Overspeeding,Yes,Low,Medium
2023-07-11,05:33,Palakkad,10.7376479566026,76.70241305826652,Rainy,Rural Road,Daylight,Car,40,2,Low,Road Condition,Yes,High,Low
2024-03-05,13:39,Pathanamthitta,9.293084677304739,76.81375618036923,Foggy,Rural Road,Daylight,Bike,80,4,High,Drunk Driving,No,Medium,High
2023-04-26,15:00,Kasaragod,12.51976033267858,75.03071070825095,Clear,City Road,Night,Truck,100,1,Low,Bad Weather,No,High,Low
2024-03-18,03:46,Kozhikode,11.258183451254485,75.76325359504126,Rainy,City Road,Daylight,Truck,50,4,High,Overspeeding,No,Low,High
2023-02-12,12:00,Wayanad,11.648741564598861,76.14914712209226,Foggy,Rural Road,Low Light,Truck,40,1,Low,Bad Weather,No,High,High
2024-06-09,18:37,Pathanamthitta,9.278848860621467,76.74640812946004,Rainy,Highway,Low Light,Car,60,2,Medium,Bad Weather,No,Medium,Medium
2023-02-02,02:18,Ernakulam,10.020926319258008,76.34145152493201,Clear,Rural Road,Low Light,Bike,50,1,High,Distracted Driving,Yes,Low,Low
2023-02-26,07:00,Idukki,9.86796242175018,76.9550659729374,Rainy,City Road,Night,Truck,50,3,Medium,Bad Weather,No,High,Medium
2023-02-02,15:27,Alappuzha,9.505273640658531,76.38711556210993,Rainy,City Road,Night,Truck,50,2,High,Bad Weather,Yes,Medium,Low
2024-02-25,14:38,Malappuram,11.09528024733945,76.03699545275904,Foggy,Highway,Night,Bike,60,1,Medium,Road Condition,No,Low,Medium
2023-02-21,17:16,Thrissur,10.483591124244443,76.16459639792716,Rainy,Rural Road,Low Light,Truck,50,3,Medium,Bad Weather,No,High,High
2023-08-02,07:24,Kannur,11.901522916576493,75.41944334555475,Clear,Highway,Daylight,Truck,60,4,High,Drunk Driving,No,Medium,High
2024-08-21,18:11,Wayanad,11.648296206640811,76.1104370698727,Foggy,Rural Road,Daylight,Bus,100,3,Medium,Overspeeding,Yes,Medium,Medium
2023-04-27,06:38,Kottayam,9.565711538368946,76.52755020482812,Rainy,Rural Road,Low Light,Bike,100,2,Medium,Overspeeding,Yes,Low,High
2023-11-18,21:39,Kasaragod,12.51665709662095,75.03472965537244,Rainy,Rural Road,Daylight,Bus,80,2,Low,Road Condition,Yes,Low,Low
2023-01-11,10:54,Idukki,9.882557524717454,76.94512540657021,Clear,Highway,Low Light,Truck,50,3,High,Drunk Driving,Yes,High,High
2024-01-09,14:45,Ernakulam,9.933313353239805,76.2718302439763,Rainy,Highway,Low Light,Bus,40,1,Medium,Bad Weather,Yes,High,High
2024-07-10,15:22,Thrissur,10.493639445802447,76.20298121008823,Cloudy,Rural Road,Daylight,Bus,40,1,Low,Drunk Driving,Yes,Low,Low
2023-09-29,04:42,Kasaragod,12.512352112842981,74.96068015185263,Rainy,City Road,Low Light,Car,50,4,High,Overspeeding,Yes,High,Medium
2023-04-06,23:53,Wayanad,11.678071929100138,76.16754837696274,Rainy,Rural Road,Low Light,Bus,50,3,Low,Drunk Driving,Yes,High,High
2024-06-29,00:43,Ernakulam,9.975441350817297,76.25602571448118,Foggy,City Road,Low Light,Truck,50,2,Medium,Overspeeding,No,Low,High
2023-07-13,10:04,Kottayam,9.584569269257116,76.50530397722629,Cloudy,Highway,Low Light,Truck,60,1,Low,Bad Weather,No,High,Medium
2023-09-24,19:44,Ernakulam,9.994157113850695,76.28074377944696,Foggy,Rural Road,Night,Bus,40,4,High,Overspeeding,Yes,Medium,Medium
2024-08-21,08:19,Thrissur,10.531099486679883,76.191716069911,Rainy,City Road,Low Light,Car,40,2,Medium,Drunk Driving,No,Medium,Medium
2023-01-05,00:03,Thrissur,10.502944797791763,76.1847907581493,Clear,City Road,Low Light,Bike,100,3,High,Bad Weather,Yes,Low,Medium
2023-04-17,11:33,Kottayam,9.585533921619321,76.5713867107545,Foggy,City Road,Daylight,Bike,60,3,Low,Overspeeding,No,Medium,Low
2023-05-18,19:09,Thrissur,10.506911169591394,76.18745815278817,Foggy,Rural Road,Low Light,Bus,80,1,Low,Overspeeding,Yes,Medium,Medium
2023-06-08,20:59,Kannur,11.909336071721773,75.37452341777475,Cloudy,Highway,Night,Bus,100,2,Low,Drunk Driving,No,High,High
2024-06-03,10:55,Thiruvananthapuram,8.50853791674686,76.89304228465753,Clear,City Road,Daylight,Truck,60,1,High,Overspeeding,No,High,Low
2023-05-30,17:22,Pathanamthitta,9.29351898032178,76.75866438266227,Cloudy,Highway,Low Light,Truck,80,1,Low,Distracted Driving,Yes,High,High
2023-12-15,07:00,Thrissur,10.505743682323024,76.199513596498,Clear,City Road,Night,Bus,40,2,Medium,Drunk Driving,Yes,Medium,High
2024-09-14,07:05,Idukki,9.858572801513239,76.97426938132081,Cloudy,Highway,Daylight,Bus,50,4,Low,Bad Weather,No,Low,High
2023-04-24,14:04,Wayanad,11.683467397455093,76.15591879410346,Clear,Highway,Low Light,Truck,60,3,Medium,Distracted Driving,No,Low,Low
2023-10-30,03:43,Wayanad,11.726782182890297,76.14358907483802,Clear,Rural Road,Low Light,Truck,60,4,Medium,Bad Weather,No,High,Medium
2023-04-29,23:08,Idukki,9.822980706877098,76.94799064635318,Foggy,City Road,Low Light,Truck,60,3,High,Drunk Driving,No,Low,Low
2023-01-13,12:29,Thrissur,10.554185987443658,76.22911045837195,Cloudy,Rural Road,Low Light,Bus,50,2,Medium,Bad Weather,Yes,Low,High
2023-08-29,03:40,Kannur,11.891527452044478,75.36926000536995,Clear,Highway,Low Light,Car,60,2,Low,Drunk Driving,No,Low,High
2024-11-16,14:58,Thiruvananthapuram,8.511253297493191,76.93942993268584,Clear,Highway,Low Light,Car,60,1,High,Bad Weather,No,Medium,High
2023-03-12,12:52,Idukki,9.880727736424598,76.94397831627933,Cloudy,Rural Road,Daylight,Car,60,4,Low,Road Condition,No,Medium,Low
2023-11-28,12:36,Pathanamthitta,9.288552548334751,76.75314115656037,Foggy,Highway,Daylight,Bus,100,3,High,Distracted Driving,No,Medium,Low
2023-03-26,05:54,Wayanad,11.70842769588709,76.09907700504094,Rainy,City Road,Night,Truck,80,1,Low,Bad Weather,No,Medium,High
2023-04-16,02:58,Alappuzha,9.46267787023568,76.34271591214089,Foggy,City Road,Low Light,Bike,50,2,Medium,Bad Weather,Yes,High,Medium
2023-08-15,16:56,Kannur,11.892007195595584,75.41085884269141,Foggy,Rural Road,Low Light,Bike,50,2,High,Overspeeding,No,Medium,Low
2024-05-10,07:52,Wayanad,11.680123605091843,76.09671506229967,Foggy,City Road,Low Light,Truck,40,4,Low,Bad Weather,Yes,Low,Medium
2024-12-01,01:20,Thiruvananthapuram,8.514701215829906,76.94030620578351,Rainy,Highway,Night,Bike,40,4,Medium,Road Condition,Yes,Low,High
2023-12-12,05:17,Kannur,11.843882547253033,75.38803657792796,Rainy,Highway,Daylight,Bus,40,1,Low,Overspeeding,Yes,Low,Medium
2024-06-01,15:01,Alappuzha,9.459344387049585,76.36169607993197,Cloudy,City Road,Night,Truck,100,4,Medium,Overspeeding,No,High,Low
2023-11-29,22:34,Kozhikode,11.270422901956268,75.78053424293263,Cloudy,Highway,Daylight,Bike,60,2,Medium,Bad Weather,No,High,High
2023-02-10,13:54,Kottayam,9.571337262343127,76.5481473090654,Rainy,Rural Road,Daylight,Car,60,4,Medium,Overspeeding,No,High,High
2024-03-27,09:52,Kollam,8.866680732289847,76.64371136049762,Foggy,Highway,Daylight,Bike,40,4,Low,Road Condition,No,Medium,High
2024-08-29,21:37,Kannur,11.845729462449643,75.39147365685085,Rainy,Highway,Low Light,Bike,100,1,High,Distracted Driving,Yes,High,Medium
2023-08-07,23:49,Idukki,9.84553769149063,76.93707527179924,Cloudy,City Road,Daylight,Car,50,4,Low,Distracted Driving,Yes,Medium,Medium
2023-03-06,09:10,Thiruvananthapuram,8.501555923806267,76.97001505714574,Clear,Rural Road,Low Light,Bus,40,4,High,Road Condition,No,Low,Medium
2023-09-12,17:10,Thiruvananthapuram,8.56368673895549,76.8936322366071,Rainy,Rural Road,Night,Bike,50,2,High,Overspeeding,Yes,Medium,Low
2024-07-03,14:48,Alappuzha,9.504010167088849,76.3391211659571,Cloudy,Highway,Night,Car,40,3,High,Road Condition,Yes,Medium,Medium
2024-12-01,00:38,Kozhikode,11.268636836903202,75.80597785910055,Foggy,Rural Road,Daylight,Bike,50,4,Medium,Bad Weather,Yes,High,Medium
2024-03-21,09:02,Pathanamthitta,9.23892842498728,76.83292767419522,Foggy,City Road,Night,Bus,80,3,High,Bad Weather,Yes,Low,High
2023-03-29,09:19,Thrissur,10.529959091002052,76.24383274252266,Cloudy,Highway,Low Light,Truck,50,3,High,Distracted Driving,Yes,Low,Low
2024-08-19,03:44,Kollam,8.882899226838322,76.57537859065918,Foggy,City Road,Daylight,Car,80,4,High,Road Condition,No,Low,Medium
2024-01-07,18:51,Idukki,9.841264928186996,76.93981927119593,Foggy,Highway,Low Light,Bus,50,2,Medium,Distracted Driving,Yes,Medium,Low
2024-01-08,16:39,Kottayam,9.62021708219199,76.5340012062701,Clear,Highway,Night,Truck,40,4,Low,Road Condition,Yes,High,Low
2024-10-16,20:29,Kozhikode,11.241817782060027,75.82131202862142,Clear,Rural Road,Night,Car,100,4,Low,Drunk Driving,No,Medium,Medium
2024-08-06,06:36,Wayanad,11.661984328289204,76.16633473209775,Foggy,Rural Road,Low Light,Car,60,2,Low,Overspeeding,Yes,Medium,Medium
2024-10-31,05:40,Pathanamthitta,9.302897107022295,76.83653700014906,Foggy,Rural Road,Daylight,Truck,50,1,High,Distracted Driving,Yes,Low,Medium
2023-09-26,04:49,Thrissur,10.577570418424417,76.17225128285004,Clear,Highway,Night,Bus,50,2,Low,Overspeeding,Yes,Medium,Medium
2023-03-05,17:55,Palakkad,10.785050250270784,76.6545108095241,Clear,City Road,Night,Car,60,2,High,Drunk Driving,No,Low,Medium
2024-01-10,12:04,Alappuzha,9.467654254572599,76.35556782493174,Foggy,Rural Road,Low Light,Truck,60,1,Medium,Distracted Driving,Yes,Medium,High
2023-01-24,19:57,Wayanad,11.720603106567165,76.12733563175215,Clear,Rural Road,Daylight,Truck,60,2,High,Distracted Driving,No,Medium,High
2023-04-30,13:34,Kollam,8.914194406444732,76.63746980548146,Foggy,Highway,Daylight,Bus,80,2,Low,Overspeeding,Yes,High,Low
2024-09-22,20:50,Thiruvananthapuram,8.47862783355583,76.96239207653475,Clear,Highway,Daylight,Bus,100,1,Medium,Overspeeding,No,Medium,High
2024-10-29,09:13,Kottayam,9.550273146799857,76.56395944188431,Rainy,Rural Road,Night,Truck,50,1,Medium,Distracted Driving,Yes,High,High
2023-12-04,09:08,Ernakulam,9.973386640865746,76.31638351728924,Clear,Rural Road,Low Light,Bike,80,2,High,Drunk Driving,Yes,High,Low
2023-11-11,12:37,Kozhikode,11.231274447930986,75.82932420632464,Clear,Highway,Low Light,Truck,100,3,Low,Drunk Driving,Yes,High,Low
2024-01-07,13:04,Alappuzha,9.480634782809561,76.33431710352487,Clear,Rural Road,Low Light,Car,50,3,High,Drunk Driving,Yes,Medium,Low
2023-06-24,04:16,Kasaragod,12.45166103424056,74.94053646479662,Clear,Highway,Low Light,Bus,100,4,Low,Distracted Driving,Yes,Low,Low
2024-09-09,02:44,Kasaragod,12.517454618824761,75.00043941616603,Foggy,City Road,Daylight,Bus,50,3,Low,Distracted Driving,No,High,Low
2023-03-21,08:00,Kozhikode,11.248518240516068,75.79219085705164,Clear,Highway,Low Light,Truck,100,3,Medium,Drunk Driving,Yes,High,Low
2023-05-09,07:38,Idukki,9.862876940721712,76.97108745419196,Foggy,Rural Road,Low Light,Bus,80,1,Low,Bad Weather,No,Medium,Medium
2024-03-22,05:20,Kottayam,9.634772584054469,76.49745224648174,Rainy,Rural Road,Night,Truck,100,2,High,Drunk Driving,Yes,High,Medium
2023-03-09,11:03,Ernakulam,9.949391609700186,76.25166790896546,Clear,Rural Road,Daylight,Bus,40,3,Low,Overspeeding,No,Medium,Low
2023-01-26,20:24,Thiruvananthapuram,8.485208678549137,76.95007143471386,Foggy,Highway,Low Light,Car,40,3,Low,Drunk Driving,Yes,Medium,Low
2024-09-03,05:13,Kottayam,9.640636115971297,76.5278555879083,Rainy,Highway,Daylight,Bus,80,3,Low,Road Condition,No,Low,High
2023-01-23,02:13,Palakkad,10.78893668587405,76.64069712977458,Clear,City Road,Daylight,Bike,80,2,Medium,Distracted Driving,Yes,Medium,High
2023-06-29,06:16,Kollam,8.907609563464739,76.61040639393224,Rainy,Highway,Daylight,Bus,40,2,Low,Drunk Driving,Yes,Low,Low
2024-02-02,01:00,Alappuzha,9.545677886805054,76.31445322331457,Foggy,Rural Road,Daylight,Bike,40,3,High,Drunk Driving,Yes,Medium,High
2024-06-09,10:57,Pathanamthitta,9.2904781662055,76.76830975715261,Clear,Highway,Daylight,Car,100,4,Low,Drunk Driving,No,Medium,Low
2024-02-17,05:52,Kottayam,9.565687127771085,76.51774764447676,Clear,Rural Road,Low Light,Truck,80,4,High,Road Condition,No,Low,High
2023-05-07,06:26,Pathanamthitta,9.284101339909354,76.7425727652993,Rainy,City Road,Daylight,Car,60,4,Medium,Bad Weather,No,Low,Low
2024-11-17,19:09,Kottayam,9.634351199860467,76.56221046456379,Clear,City Road,Low Light,Bike,100,3,Low,Road Condition,No,High,High
2023-04-21,13:13,Kozhikode,11.301862641118703,75.73295780153009,Foggy,City Road,Low Light,Bus,40,2,Low,Bad Weather,No,High,Low
2023-03-01,16:56,Pathanamthitta,9.270272485121078,76.83165571170761,Cloudy,Highway,Low Light,Car,40,4,Medium,Drunk Driving,Yes,Medium,Medium
2023-10-01,15:20,Kollam,8.937073578109281,76.60555195625064,Cloudy,City Road,Daylight,Truck,40,3,Medium,Bad Weather,Yes,High,High
2024-07-04,18:43,Thiruvananthapuram,8.515694391013952,76.91533149725655,Clear,City Road,Night,Bike,40,2,High,Overspeeding,No,Medium,High
2024-11-01,22:18,Thrissur,10.561115944709172,76.21478035753057,Foggy,Highway,Night,Bike,100,4,High,Overspeeding,Yes,Low,Low
2024-09-03,05:50,Thiruvananthapuram,8.571565791103966,76.91009431600075,Cloudy,Rural Road,Daylight,Car,40,1,Low,Overspeeding,No,High,High
2023-02-16,22:09,Pathanamthitta,9.308251354239854,76.73838105485785,Clear,City Road,Low Light,Bike,60,4,High,Distracted Driving,Yes,High,Low
2024-03-03,01:47,Wayanad,11.663016585303904,76.09969139665434,Clear,Rural Road,Night,Bike,50,4,Low,Bad Weather,Yes,Low,Low
2024-08-26,07:15,Thiruvananthapuram,8.556169606136935,76.97528434887442,Rainy,City Road,Daylight,Bike,40,1,High,Road Condition,Yes,Low,High
2024-01-11,20:16,Pathanamthitta,9.265357032097045,76.8062217610569,Rainy,City Road,Low Light,Car,100,3,Medium,Bad Weather,No,Medium,Low
2023-05-14,03:09,Thiruvananthapuram,8.530829907229736,76.97062689623455,Foggy,City Road,Night,Car,50,4,High,Distracted Driving,No,Low,Low
2023-02-24,07:59,Idukki,9.817360261325666,76.99660151736043,Clear,Rural Road,Night,Bike,100,4,High,Overspeeding,No,Medium,Low
2023-11-10,19:55,Kollam,8.86113191884576,76.58029522654256,Foggy,City Road,Night,Car,100,3,Medium,Distracted Driving,No,Low,High
2024-03-31,17:27,Pathanamthitta,9.29473351975344,76.8303483460465,Clear,Rural Road,Daylight,Bike,100,4,Medium,Bad Weather,No,High,Low
2023-06-04,19:53,Kasaragod,12.489520160210485,74.94679350482768,Foggy,Rural Road,Low Light,Car,100,2,Medium,Road Condition,No,Medium,Medium
2024-04-24,13:42,Wayanad,11.637118650190581,76.16547523438668,Foggy,Highway,Night,Bus,40,2,High,Road Condition,Yes,Medium,High
2023-12-03,01:32,Idukki,9.882006299959276,77.00351220388929,Clear,Rural Road,Daylight,Car,40,2,Low,Overspeeding,Yes,High,Medium
2024-04-23,00:14,Wayanad,11.710962894163082,76.09790585481292,Clear,Highway,Night,Bus,60,2,Medium,Distracted Driving,No,Medium,Low
2023-05-19,08:44,Malappuram,11.004804736880462,76.03250857648433,Foggy,Highway,Daylight,Truck,60,4,High,Road Condition,Yes,Medium,Medium
2024-04-29,14:50,Wayanad,11.636517683954287,76.14081796803393,Foggy,Highway,Night,Truck,100,4,Medium,Drunk Driving,No,High,Low
2023-09-13,09:43,Kollam,8.854730453022889,76.60647823387802,Foggy,City Road,Night,Car,50,1,Medium,Drunk Driving,No,Medium,High
2024-10-03,05:24,Wayanad,11.649035942133409,76.08746681004408,Cloudy,Highway,Low Light,Truck,40,1,Low,Drunk Driving,Yes,Low,Low
2023-07-13,16:33,Ernakulam,10.006071256211637,76.33682407197634,Rainy,Highway,Night,Bike,100,4,Medium,Bad Weather,Yes,High,Medium
2023-04-09,05:53,Palakkad,10.770580594733916,76.67525096850659,Rainy,City Road,Low Light,Bus,40,1,Medium,Drunk Driving,Yes,Low,Medium
2023-01-13,01:00,Palakkad,10.741076238658191,76.62787027688273,Clear,Highway,Daylight,Car,80,3,Medium,Overspeeding,No,High,High
2024-06-20,22:13,Thrissur,10.560489576033582,76.21869465925172,Cloudy,City Road,Daylight,Truck,100,1,Medium,Distracted Driving,Yes,Low,High
2024-09-08,19:54,Kasaragod,12.479634878516519,74.96334151583156,Foggy,City Road,Daylight,Car,80,3,Low,Overspeeding,Yes,Medium,High
2024-01-13,12:57,Kannur,11.830900690250411,75.37878797297033,Clear,Rural Road,Low Light,Truck,40,1,High,Distracted Driving,No,Low,High
2023-09-13,02:32,Ernakulam,9.953115732466872,76.32382312982567,Foggy,City Road,Night,Bus,80,3,High,Distracted Driving,Yes,Low,Medium
2024-05-04,15:40,Kozhikode,11.243152287254993,75.80233792718187,Rainy,City Road,Low Light,Car,80,1,Medium,Distracted Driving,No,High,Medium
2024-06-12,10:38,Malappuram,11.015667016878028,76.12081536261645,Cloudy,City Road,Low Light,Bus,50,4,High,Drunk Driving,No,Medium,Low
2024-01-12,04:43,Kottayam,9.59297980340108,76.49938967179742,Clear,Highway,Low Light,Bike,40,4,High,Bad Weather,No,Medium,Medium
2023-04-26,05:41,Kasaragod,12.474412909211754,75.02495016719638,Foggy,City Road,Low Light,Car,100,1,Low,Road Condition,Yes,Low,Medium
2023-09-29,05:56,Thiruvananthapuram,8.531283555956811,76.97944193001223,Rainy,Highway,Night,Bike,60,2,Medium,Overspeeding,No,High,Medium
2023-04-03,17:32,Kottayam,9.585535963274607,76.54632279896357,Rainy,City Road,Night,Truck,100,4,High,Road Condition,Yes,Medium,Low
2024-03-12,11:45,Kottayam,9.54841841231531,76.53905373519393,Rainy,Rural Road,Night,Bus,40,1,Medium,Overspeeding,No,High,Low
2023-03-04,13:19,Palakkad,10.754978437062903,76.66121173629173,Foggy,City Road,Daylight,Bike,60,4,Medium,Bad Weather,No,Medium,High
2024-04-08,14:54,Palakkad,10.743583253272883,76.62502023376707,Foggy,Rural Road,Night,Bus,40,2,Low,Drunk Driving,Yes,Medium,Low
2023-09-22,10:31,Thrissur,10.559530290968606,76.22905612002417,Clear,Rural Road,Low Light,Bus,80,2,Low,Overspeeding,Yes,Medium,Low
2023-01-01,21:10,Idukki,9.89099343734589,76.93471731204912,Cloudy,Rural Road,Night,Bus,50,1,High,Distracted Driving,Yes,Medium,Low
2023-07-25,21:19,Wayanad,11.725754198205005,76.08724062925324,Rainy,Highway,Daylight,Car,80,1,High,Overspeeding,Yes,Medium,High
2024-04-21,14:40,Kozhikode,11.224154114666431,75.78534020121171,Foggy,Rural Road,Night,Bus,40,3,Medium,Distracted Driving,Yes,High,Low
2024-08-06,14:18,Ernakulam,10.021879266339106,76.3066930163948,Cloudy,City Road,Night,Car,60,4,Low,Road Condition,No,Low,Medium
2023-02-01,04:24,Thrissur,10.576509369332337,76.16582697932868,Clear,City Road,Daylight,Bus,50,2,Medium,Overspeeding,Yes,High,Low
2024-08-12,14:59,Ernakulam,9.992829137647155,76.29207988465494,Rainy,Rural Road,Daylight,Bike,50,2,Low,Bad Weather,No,Medium,High
2023-05-14,23:44,Kasaragod,12.469234049115792,74.93798533459513,Rainy,Highway,Low Light,Car,40,1,Low,Bad Weather,No,High,Low
2023-07-27,13:50,Pathanamthitta,9.30730544655003,76.82083213377973,Cloudy,City Road,Daylight,Car,40,1,High,Overspeeding,Yes,High,Low
2024-08-11,22:13,Kannur,11.888147157446504,75.32163254874082,Cloudy,City Road,Low Light,Truck,60,1,Medium,Drunk Driving,Yes,Medium,Medium
2023-12-29,18:02,Thrissur,10.51473062083793,76.26412283059113,Cloudy,City Road,Low Light,Bike,100,2,Medium,Overspeeding,No,Low,Low
2024-09-21,02:18,Kollam,8.929647671058543,76.62540653176293,Rainy,Highway,Daylight,Bike,80,4,High,Overspeeding,No,Low,Low
2024-09-30,21:08,Kasaragod,12.464821638626379,74.97740207528149,Rainy,Highway,Low Light,Bus,60,1,Medium,Bad Weather,Yes,High,High
2023-02-10,17:48,Alappuzha,9.50977305189429,76.3105150297827,Cloudy,Rural Road,Low Light,Bike,100,1,High,Overspeeding,Yes,High,Medium
2024-07-30,23:58,Idukki,9.819525469079533,77.00151085674464,Cloudy,City Road,Low Light,Bus,60,3,Medium,Distracted Driving,No,High,Low
2023-05-20,01:20,Kasaragod,12.453841439350766,74.98261024938401,Foggy,City Road,Night,Truck,40,4,Low,Drunk Driving,No,Medium,Low
2024-04-30,21:48,Ernakulam,9.98362463125408,76.28597574027285,Clear,City Road,Night,Bus,80,3,Medium,Road Condition,No,Medium,Low
2023-08-09,19:45,Pathanamthitta,9.261607498301727,76.81120742243272,Cloudy,Rural Road,Low Light,Truck,50,1,Medium,Drunk Driving,No,High,High
2024-04-20,10:37,Kottayam,9.63729496547278,76.53325654954932,Foggy,City Road,Night,Car,80,2,Medium,Road Condition,Yes,Medium,High
2023-07-23,06:49,Palakkad,10.815295420336021,76.67206707362386,Foggy,Highway,Night,Bus,40,2,Medium,Bad Weather,No,Low,Low
2023-07-06,09:59,Pathanamthitta,9.285696597323598,76.77719423131582,Foggy,Rural Road,Daylight,Bus,100,2,Low,Drunk Driving,No,Low,High
2023-08-13,23:56,Kollam,8.881482100159163,76.6582186836266,Clear,City Road,Night,Bus,40,4,Medium,Road Condition,Yes,Medium,Medium
2024-07-14,20:00,Kasaragod,12.461435156415963,74.96106070764304,Cloudy,Highway,Low Light,Car,50,4,Medium,Drunk Driving,Yes,High,Low
2023-11-03,15:58,Pathanamthitta,9.271706670749394,76.79227642877497,Clear,Rural Road,Daylight,Bus,40,1,Medium,Road Condition,No,Medium,High
2024-09-28,15:19,Kannur,11.85434152508976,75.33788904379196,Foggy,Rural Road,Daylight,Truck,100,1,High,Road Condition,No,High,Low
2023-09-23,18:44,Alappuzha,9.495171679826939,76.35102315015205,Foggy,Rural Road,Daylight,Bus,40,4,High,Bad Weather,Yes,Medium,Medium
2024-05-23,23:13,Thrissur,10.515741841151542,76.17142675307457,Foggy,City Road,Night,Bus,60,1,Low,Bad Weather,Yes,Low,Low
2023-08-19,02:04,Idukki,9.865458776650996,76.98017635115171,Clear,City Road,Daylight,Bus,80,4,High,Drunk Driving,No,High,Medium
2024-11-08,00:20,Alappuzha,9.516713395225453,76.35106961347704,Rainy,Rural Road,Low Light,Bike,50,2,Medium,Distracted Driving,Yes,High,Medium
2023-05-20,18:06,Kannur,11.89848247523929,75.38443156723659,Foggy,City Road,Low Light,Bike,100,2,Low,Drunk Driving,No,Low,Medium
2024-06-22,00:39,Pathanamthitta,9.296379259138243,76.74977285578606,Rainy,Rural Road,Low Light,Car,100,1,Medium,Drunk Driving,No,Medium,Medium
2024-07-23,09:26,Thrissur,10.507111841170701,76.17910310441994,Clear,Highway,Low Light,Truck,40,4,Medium,Bad Weather,Yes,High,Medium
2023-02-20,07:10,Palakkad,10.819419506250792,76.70328397123986,Foggy,City Road,Daylight,Truck,40,1,Low,Drunk Driving,Yes,High,Medium
2024-11-24,09:53,Kollam,8.919697652328457,76.58983682403381,Rainy,Rural Road,Night,Truck,80,1,Medium,Road Condition,Yes,Medium,Low
2023-04-17,02:36,Thiruvananthapuram,8.51993365077441,76.89612506945137,Cloudy,Rural Road,Low Light,Bike,40,1,High,Drunk Driving,Yes,Low,High
2023-06-12,05:21,Thiruvananthapuram,8.556894330643562,76.9075133230015,Cloudy,Rural Road,Night,Truck,60,1,Medium,Bad Weather,Yes,Low,High
2023-11-25,15:07,Idukki,9.879313496757797,76.93932193525447,Foggy,Rural Road,Night,Car,100,2,Medium,Bad Weather,No,Medium,High
2024-09-24,15:13,Pathanamthitta,9.25797120449175,76.74186915300562,Cloudy,Highway,Daylight,Car,60,1,High,Drunk Driving,No,High,High
2023-02-21,00:54,Kannur,11.863117698019899,75.35786700718612,Clear,Rural Road,Night,Truck,100,4,Low,Drunk Driving,Yes,High,Medium
2024-04-07,06:42,Kannur,11.84173199346723,75.33031990862521,Cloudy,City Road,Daylight,Bike,50,4,High,Drunk Driving,Yes,Medium,High
